Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
45.0,11.71,138.00,1972.42,4.80,1977.22,18.40,1.00
46.0,12.66,45.00,2038.12,309.80,2347.92,17.23,5.36
47.0,10.96,58.00,3527.62,264.95,3792.57,17.81,0.00
48.0,1.00,77.00,0.00,103.55,103.55,0.00,2.60
49.0,8.65,97.00,143.15,614.68,757.83,1.82,19.56
50.0,6.83,126.00,688.57,207.40,895.97,11.09,0.00
51.0,10.90,29.00,1390.28,176.40,1566.68,14.46,5.20
52.0,10.92,45.00,2905.16,224.10,3129.26,17.75,0.00
53.0,5.82,64.00,718.04,136.55,854.59,6.94,4.02
54.0,11.29,84.00,267.60,723.38,990.98,5.24,20.97
55.0,5.49,99.00,1045.88,49.00,1094.88,8.91,0.00
56.0,14.68,42.00,2282.52,96.80,2379.32,21.02,4.54
57.0,17.45,61.00,2814.60,347.02,3161.62,22.36,9.58
58.0,6.01,76.00,1244.03,58.40,1302.43,9.76,0.00
59.0,6.04,102.00,164.85,116.07,280.92,4.88,7.92
60.0,9.79,113.00,754.95,50.40,805.35,9.28,10.61
61.0,8.61,30.00,1703.90,88.66,1792.56,12.49,2.40
62.0,9.30,40.00,2503.46,238.81,2742.27,12.99,3.40
63.0,0.00,40.00,0.00,99.40,99.40,0.00,0.00
64.0,2.76,47.00,0.00,52.90,52.90,0.00,7.17
65.0,2.75,47.00,0.00,382.85,382.85,0.00,7.14
66.0,0.00,6.00,0.00,69.30,69.30,0.00,0.00
67.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.0,0.00,0.00,0.00,30.50,30.50,0.00,0.00
83.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89.0,0.00,0.00,0.00,4.10,4.10,0.00,0.00
90.0,0.00,0.00,0.00,64.10,64.10,0.00,0.00
91.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.0,0.00,0.00,0.00,25.40,25.40,0.00,0.00
99.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
